,Visible,Subjective,Action,Story,Meta,Irrelevant,Other,When,Where,How,Comment
2158,1,0,1,0,1,0,0,0,1,0,nan
2159,0,0,0,1,1,0,0,1,1,0,nan
2160,0,1,0,1,0,0,0,0,0,0,nan
2161,1,0,0,0,0,0,1,0,0,0,only half of the caption is true
2162,1,0,1,0,1,0,0,0,1,0,nan
2163,1,0,0,0,0,0,0,0,0,0,nan
2164,1,0,0,0,0,0,0,0,0,0,nan
2165,0,0,0,0,0,0,1,0,0,0,text
2166,0,0,0,1,1,0,0,1,0,0,nan
2167,1,0,0,0,1,0,0,1,1,0,nan
2168,1,0,0,0,1,0,0,0,1,0,nan
2169,1,0,1,0,1,0,0,0,0,1,nan
2170,1,0,1,0,0,0,0,0,0,0,nan
2171,1,0,0,0,0,0,0,0,0,0,nan
2172,1,0,1,0,1,0,0,1,1,0,nan
2173,1,0,1,0,0,0,0,0,0,0,nan
2174,1,0,1,0,1,0,0,1,1,0,nan
2175,0,1,0,0,0,0,0,0,0,0,nan
2176,0,0,0,1,0,0,0,0,0,0,nan
2177,1,0,0,0,1,0,0,0,1,0,nan
2178,1,1,0,0,1,0,0,0,0,1,nan
2179,1,0,1,0,0,0,0,0,0,0,nan
2180,0,0,0,1,1,0,0,1,0,0,nan
2181,1,0,0,0,1,0,0,0,1,0,nan
2182,0,1,0,1,0,0,0,0,0,0,nan
2183,0,0,0,1,1,0,0,0,1,0,nan
2184,1,0,0,0,0,0,0,0,0,0,nan
2185,1,0,0,0,1,0,0,1,0,0,nan
2186,1,0,1,0,0,0,0,0,0,0,nan
2187,0,0,0,1,1,0,0,0,1,0,nan
2188,1,0,1,0,1,0,0,0,1,0,nan
2189,1,0,0,0,0,0,0,0,0,0,nan
2190,1,0,1,0,1,0,0,1,0,0,nan
2191,1,0,0,0,1,0,0,0,1,0,nan
2192,0,0,0,1,0,0,0,0,0,0,nan
2193,1,0,1,0,1,0,0,1,1,0,nan
2194,1,0,1,0,1,0,0,1,0,0,nan
2195,1,0,0,0,1,0,0,0,1,0,nan
2196,1,0,0,0,1,0,0,0,1,0,nan
2197,1,0,0,0,0,0,0,0,0,0,nan
2198,1,1,0,1,0,0,0,0,0,0,nan
2199,1,1,0,1,0,0,0,0,0,0,nan
2200,1,1,0,1,0,0,0,0,0,0,nan
2201,0,0,0,0,0,0,1,0,0,0,text
2202,1,0,0,0,1,0,0,0,1,1,nan
2203,1,0,1,1,1,0,0,1,0,0,nan
2204,1,1,0,1,0,0,0,0,0,0,nan
2205,1,0,0,0,1,0,0,1,1,0,nan
2206,0,0,0,1,1,0,0,1,1,0,nan
2207,1,0,0,0,0,0,0,0,0,0,nan
2208,0,0,1,0,1,0,0,1,1,0,nan
2209,1,0,1,0,0,0,0,0,0,0,nan
2210,0,0,0,1,1,0,0,0,1,0,nan
2211,1,0,1,0,1,0,0,0,1,1,nan
2212,0,0,0,1,0,0,0,0,0,0,nan
2213,1,0,0,0,1,0,0,0,1,0,nan
2214,1,0,1,0,1,0,0,0,0,1,nan
2215,1,0,1,0,1,0,0,1,1,0,nan
2216,0,0,0,0,0,1,0,0,0,0,nan
2217,1,0,0,0,1,0,0,0,1,1,nan
2218,0,0,0,1,0,0,0,0,0,0,nan
2219,1,0,0,0,1,0,0,0,1,0,nan
2220,0,0,0,1,1,0,0,0,1,0,nan
2221,0,0,0,1,0,0,0,0,0,0,nan
2222,0,0,1,0,1,0,0,1,1,0,nan
2223,0,1,0,1,0,0,0,0,0,0,nan
2224,0,1,0,1,0,0,0,0,0,0,nan
2225,1,0,0,0,0,0,0,0,0,0,nan
2226,0,0,0,1,1,0,0,1,0,0,nan
2227,1,0,0,0,1,0,0,0,1,0,nan
2228,1,0,0,0,0,0,0,0,0,0,nan
2229,1,0,1,0,1,0,0,0,1,1,nan
2230,1,0,0,0,0,0,0,0,0,0,nan
2231,1,0,0,0,1,0,0,0,1,0,nan
2232,0,0,0,1,0,0,0,0,0,0,nan
2233,1,0,0,1,0,0,0,0,0,0,nan
2234,1,0,0,0,0,0,0,0,0,0,nan
2235,0,0,0,0,0,0,1,0,0,0,text
2236,1,0,1,0,1,0,0,1,1,0,nan
2237,1,0,1,0,1,0,0,1,1,0,nan
2238,0,0,0,0,0,1,0,0,0,0,nan
2239,0,0,0,0,0,0,1,0,0,0,text
2240,0,0,0,0,0,0,1,0,0,0,text
2241,1,0,1,0,1,0,0,1,1,0,nan
2242,1,0,0,0,1,0,0,1,1,0,nan
2243,1,0,0,0,1,0,0,0,1,0,nan
2244,1,0,0,0,0,0,0,0,0,0,nan
2245,0,0,0,1,0,0,0,0,0,0,nan
2246,1,0,1,0,0,0,0,0,0,0,nan
2247,1,0,0,0,1,0,0,1,1,0,nan
2248,1,0,0,0,1,0,0,0,0,1,nan
2249,1,1,0,0,0,0,0,0,0,0,nan
2250,1,0,1,0,1,0,0,0,1,0,nan
2251,1,0,0,1,1,0,0,1,0,0,nan
2252,1,0,1,0,1,0,0,1,1,0,nan
2253,1,0,0,0,1,0,0,0,1,0,nan
2254,1,0,0,0,1,0,1,0,1,1,text 
2255,1,0,0,0,1,0,0,1,1,0,nan
2256,1,1,0,1,0,0,0,0,0,0,nan
2257,0,1,0,1,1,0,0,0,0,1,nan
2258,1,0,1,0,1,0,0,0,1,0,nan
2259,1,0,1,0,1,0,0,1,1,0,nan
2260,1,0,0,0,1,0,0,1,0,1,nan
2261,1,1,0,1,1,0,0,0,1,0,nan
2262,1,0,0,0,1,0,0,0,1,1,nan
2263,1,0,0,1,0,0,0,0,0,0,nan
2264,1,0,1,0,1,0,0,1,1,0,nan
2265,0,0,0,1,0,0,0,0,0,0,nan
2266,0,0,0,1,0,0,0,0,0,0,nan
2267,0,0,0,1,0,0,0,0,0,0,nan
2268,1,0,1,0,1,0,0,1,1,0,nan
2269,0,0,0,1,0,0,0,0,0,0,nan
2270,1,0,0,0,1,0,0,0,1,0,nan
2271,1,0,0,0,1,0,0,0,1,0,nan
2272,1,0,0,0,1,0,1,1,0,0,text
2273,1,0,1,0,1,0,0,0,1,0,nan
2274,1,0,0,0,1,0,0,0,1,1,nan
2275,1,0,1,0,0,0,1,0,0,0,caption partially completed
2276,1,0,0,0,1,0,0,0,1,1,nan
2277,1,0,0,0,1,0,0,1,0,0,nan
2278,1,0,0,0,1,0,1,1,1,0,text
2279,1,0,0,0,0,1,1,0,0,0,iran is not an island? 
2280,0,0,0,1,1,0,0,1,1,0,nan
2281,0,0,0,1,1,0,0,0,1,0,nan
2282,1,0,1,0,0,0,0,0,0,0,nan
2283,1,0,0,0,1,0,0,0,0,1,nan
2284,1,0,1,0,1,0,0,0,1,0,nan
2285,0,1,0,1,1,0,0,0,1,0,nan
2286,0,0,0,1,1,0,0,0,1,1,nan
2287,1,0,0,0,1,0,0,0,1,0,nan
2288,1,0,0,0,0,0,1,0,0,0,text
2289,1,0,0,1,0,0,1,0,0,0,text? 
2290,1,0,1,0,1,0,0,0,1,1,nan
2291,1,1,0,1,0,0,0,0,0,0,nan
2292,1,0,1,0,1,0,0,1,0,0,nan
2293,1,0,1,0,1,0,0,0,1,0,nan
2294,1,0,0,0,1,0,0,0,1,0,nan
2295,1,0,1,0,1,0,0,0,1,0,nan
2296,1,0,0,0,1,0,0,1,1,0,nan
2297,0,0,0,0,0,1,0,0,0,0,caption partially complete
2298,0,0,0,1,1,0,0,0,1,0,nan
2299,1,0,1,1,1,0,0,0,1,0,nan
2300,1,0,0,0,0,0,0,0,0,0,nan
2301,1,0,1,0,1,0,0,1,1,0,nan
2302,1,1,0,0,0,0,0,0,0,0,nan
2303,0,0,0,1,0,0,0,0,0,0,nan
2304,1,0,1,0,1,0,0,1,0,0,nan
2305,1,0,0,0,1,0,0,1,1,1,nan
2306,1,0,1,0,1,0,0,0,1,0,nan
2307,1,0,0,0,1,0,0,0,1,1,nan
2308,1,0,0,1,0,0,0,0,0,0,nan
2309,1,0,0,0,0,0,0,0,0,0,nan
2310,0,1,0,0,1,0,0,0,0,1,nan
2311,1,0,0,0,0,0,0,0,0,0,nan
2312,0,0,0,1,0,0,0,0,0,0,nan
2313,1,0,1,1,0,0,0,0,0,0,nan
2314,0,1,0,0,1,0,0,0,1,0,nan
2315,0,0,1,0,0,0,1,0,0,0,person is walking down so can't mark true
2316,0,0,1,1,0,0,0,0,0,0,nan
2317,0,0,0,1,1,0,0,0,1,0,nan
2318,1,0,0,0,1,0,0,1,1,1,nan
2319,1,1,0,1,1,0,0,1,1,0,nan
2320,1,1,0,1,1,0,0,1,0,0,nan
2321,0,0,0,0,0,1,0,0,0,0,nan
2322,1,0,0,0,0,0,0,0,0,0,nan
2323,1,0,1,0,1,0,0,0,1,0,nan
2324,1,0,1,0,1,0,0,1,1,0,nan
2325,1,0,0,0,0,0,0,0,0,0,nan
2326,1,0,0,0,1,0,0,1,0,1,nan
2327,1,0,1,0,1,0,0,0,1,1,nan
2328,1,0,0,0,1,0,0,0,0,1,nan
2329,0,0,0,1,1,0,0,0,1,0,nan
2330,1,0,0,1,0,0,0,0,0,0,nan
2331,1,0,0,0,0,0,0,0,0,0,nan
2332,1,0,1,0,1,0,0,0,1,0,nan
2333,1,0,0,0,1,0,0,0,1,1,nan
2334,1,0,0,0,0,0,0,0,0,0,nan
2335,1,0,0,0,1,0,0,0,0,1,nan
2336,1,0,1,0,0,0,0,0,0,0,nan
2337,1,0,0,0,1,0,0,1,0,0,nan
2338,1,0,0,0,1,0,0,1,1,0,nan
2339,1,0,1,0,1,0,0,0,1,0,nan
2340,1,0,0,0,1,0,0,0,1,1,nan
2341,1,1,0,0,1,0,0,0,1,0,nan
2342,1,0,0,0,1,0,0,0,1,0,nan
2343,0,1,0,1,1,0,0,0,1,0,nan
2344,0,0,0,1,0,0,0,0,0,0,nan
2345,1,0,0,1,0,0,0,0,0,0,nan
2346,1,0,1,0,1,0,0,1,1,0,nan
2347,1,0,0,0,0,0,1,0,0,0,text
2348,1,0,0,0,1,0,0,0,1,1,nan
2349,0,0,0,1,0,0,0,0,0,0,nan
2350,1,0,1,0,1,0,0,0,1,0,nan
2351,1,0,0,0,1,0,0,0,1,1,nan
2352,1,0,0,0,1,0,0,1,0,0,nan
2353,1,0,0,0,1,0,0,1,1,0,nan
2354,1,0,0,1,1,0,0,0,1,0,nan
2355,1,0,1,0,0,0,0,0,0,0,nan
2356,1,0,0,1,1,0,0,0,1,0,nan
2357,1,0,0,0,1,0,0,0,0,1,nan
2358,1,0,0,0,1,0,0,0,0,1,nan
2359,1,0,1,0,1,0,0,1,1,0,nan
2360,1,0,1,0,0,0,0,0,0,0,nan
2361,0,0,0,1,0,0,0,0,0,0,nan
2362,1,0,1,1,0,0,0,0,0,0,nan
2363,1,0,0,0,0,0,0,0,0,0,nan
2364,1,0,1,0,1,0,0,1,1,0,nan
2365,1,0,0,0,0,0,0,0,0,0,nan
2366,1,0,0,0,0,0,1,0,0,0,text
2367,1,0,1,0,1,0,0,1,1,0,nan
2368,0,0,0,1,0,0,0,0,0,0,nan
2369,1,0,1,0,0,0,0,0,0,0,nan
2370,0,0,0,1,1,0,0,1,0,0,nan
2371,0,0,0,1,1,0,0,0,1,0,nan
2372,0,0,0,1,0,0,0,0,0,0,nan
2373,1,0,1,0,1,0,0,1,1,0,nan
2374,1,0,0,0,0,0,1,0,0,0,text
2375,1,0,1,0,1,0,0,1,1,0,nan
2376,1,1,0,0,1,0,0,1,0,0,nan
2377,1,1,1,0,1,0,0,1,1,0,nan
2378,1,0,0,0,0,0,0,0,0,0,nan
2379,1,0,1,0,0,0,0,0,0,0,nan
2380,1,0,0,0,1,0,0,0,1,0,nan
2381,1,0,0,1,1,0,0,0,1,0,nan
2382,1,0,1,0,0,0,0,0,0,0,nan
2383,1,0,1,0,1,0,0,1,1,0,nan
2384,1,0,0,0,1,0,0,1,1,0,nan
2385,1,0,1,0,0,0,0,0,0,0,nan
2386,1,1,1,0,1,0,0,0,1,0,nan
2387,1,0,0,0,1,0,0,0,1,1,nan
2388,1,0,1,0,1,0,0,1,1,0,nan
2389,1,0,1,0,1,0,0,1,0,0,nan
2390,1,0,0,1,1,0,0,0,0,1,nan
2391,1,0,0,1,0,0,0,0,0,0,nan
2392,1,0,0,0,1,0,0,1,0,0,nan
2393,1,0,1,0,0,0,0,0,0,0,nan
2394,1,0,1,0,1,0,0,1,1,0,nan
2395,1,0,0,0,0,0,0,0,0,0,nan
2396,0,1,0,1,0,0,0,0,0,0,nan
2397,1,1,0,0,1,0,0,1,1,0,nan
2398,1,0,0,0,1,0,0,0,1,0,nan
2399,1,0,1,0,1,0,0,0,1,0,nan
2400,1,0,0,0,1,0,0,0,1,0,nan
2401,1,0,0,0,1,0,0,0,1,0,nan
2402,0,1,0,1,1,0,0,0,1,0,nan
2403,1,0,1,0,1,0,0,1,1,0,nan
2404,1,0,0,1,0,0,0,0,0,0,nan
2405,1,0,0,0,1,0,0,1,0,0,nan
2406,0,0,0,1,1,0,0,0,1,0,nan
2407,1,0,1,0,0,0,0,0,0,0,nan
2408,1,0,1,0,0,0,0,0,0,0,nan
2409,0,1,0,0,0,0,1,0,0,0,text
2410,1,0,0,0,0,0,1,0,0,0,text
2411,1,0,0,0,1,0,0,0,1,1,nan
2412,1,0,0,0,1,0,0,1,1,0,nan
2413,0,0,0,1,0,0,0,0,0,0,nan
2414,1,0,1,0,1,0,0,1,0,0,nan
2415,1,0,1,0,1,0,0,1,0,0,nan
2416,1,0,1,0,0,0,0,0,0,0,nan
2417,1,0,0,0,1,0,0,0,1,0,nan
2418,1,0,0,0,0,0,0,0,0,0,nan
2419,1,0,1,0,0,0,0,0,0,0,nan
2420,1,0,1,0,0,0,0,0,0,0,nan
2421,1,1,0,1,0,0,0,0,0,0,nan
2422,1,0,0,1,0,0,0,0,0,0,nan
2423,1,0,0,1,1,0,0,0,1,0,nan
2424,1,0,1,0,1,0,0,1,1,0,nan
2425,1,0,1,0,1,0,0,1,1,0,nan
2426,1,0,0,0,0,0,1,0,0,0,text?
2427,1,0,1,0,0,0,0,0,0,0,nan
2428,1,0,0,0,0,0,0,0,0,0,nan
2429,1,0,1,0,1,0,0,1,1,0,nan
2430,1,0,0,0,1,0,0,0,0,1,nan
2431,1,0,0,0,1,0,0,0,1,1,nan
2432,1,1,1,0,1,0,0,0,1,0,nan
2433,1,0,0,0,0,0,0,0,0,0,nan
2434,1,0,0,0,0,0,0,0,0,0,nan
2435,1,0,1,0,1,0,0,0,1,0,nan
2436,0,0,0,1,0,0,0,0,0,0,nan
2437,1,0,0,0,1,0,0,1,0,0,nan
2438,0,0,0,1,0,0,1,0,0,0,text
2439,1,0,0,0,0,0,0,0,0,0,nan
2440,1,0,0,0,1,0,0,0,1,0,nan
2441,1,0,0,0,0,0,0,0,0,0,nan
2442,1,0,1,0,1,0,0,0,1,0,nan
2443,1,0,1,0,1,0,0,0,0,1,nan
2444,1,0,0,0,0,0,0,0,0,0,nan
2445,1,0,1,0,1,0,0,0,1,0,nan
2446,1,0,0,0,1,0,0,1,1,1,nan
2447,1,0,1,0,1,0,0,0,1,1,nan
2448,1,0,1,0,1,0,0,0,1,0,nan
2449,1,0,0,0,1,0,0,1,1,1,nan
2450,1,0,0,1,0,0,0,0,0,0,nan
2451,1,0,1,0,1,0,0,1,1,0,nan
2452,0,0,0,1,1,0,0,0,1,0,nan
2453,0,0,0,1,0,0,0,0,0,0,nan
2454,1,0,1,0,1,0,0,0,1,0,nan
2455,1,0,0,0,1,0,0,0,0,1,nan
2456,1,0,1,0,1,0,0,1,1,0,nan
2457,1,0,0,0,1,0,0,1,1,0,nan
2458,1,0,0,0,0,0,1,0,0,0,text
2459,1,0,0,0,1,0,0,1,1,0,nan
2460,1,1,0,0,0,0,0,0,0,0,nan
2461,1,0,0,0,1,0,0,1,1,0,nan
2462,1,0,1,0,1,0,0,1,1,0,nan
2463,1,0,1,0,1,0,0,1,1,0,nan
2464,0,0,0,1,0,0,0,0,0,0,nan
2465,0,0,0,1,0,0,0,0,0,0,nan
2466,1,0,0,0,1,0,0,0,1,0,nan
2467,1,0,0,0,1,0,0,1,1,0,nan
2468,1,0,0,0,1,0,0,0,0,1,nan
2469,1,0,0,0,1,0,0,0,1,1,nan
2470,1,0,0,0,1,0,0,1,1,0,nan
2471,1,0,0,0,1,0,0,0,1,0,nan
2472,1,0,1,0,0,0,0,0,0,0,nan
2473,0,1,0,1,0,0,0,0,0,0,nan
2474,1,0,0,0,1,0,0,1,1,0,nan
2475,1,0,1,0,0,0,0,0,0,0,nan
2476,1,0,1,0,1,0,0,1,1,0,nan
2477,1,0,0,0,1,0,0,1,1,0,nan
2478,1,0,1,0,1,0,0,1,1,0,nan
2479,1,0,0,0,0,0,0,0,0,0,nan
2480,1,0,0,0,1,0,0,0,1,1,nan
2481,1,0,1,0,1,0,0,0,1,0,nan
2482,0,1,0,0,1,0,0,1,1,0,nan
2483,1,0,1,0,1,0,0,1,1,0,nan
2484,1,0,1,0,1,0,0,1,1,0,nan
2485,1,0,1,0,0,0,0,0,0,0,nan
2486,0,0,0,1,0,0,1,0,0,0,text
2487,0,1,0,1,0,0,0,0,0,0,nan
2488,0,0,0,0,0,1,0,0,0,0,caption is partially true
2489,1,0,0,0,0,0,0,0,0,0,nan
2490,1,1,0,0,1,0,0,0,1,1,nan
2491,1,0,0,0,1,0,0,0,0,1,nan
2492,1,0,1,1,1,0,0,0,1,0,nan
2493,0,1,0,1,0,0,0,0,0,0,nan
2494,0,0,0,1,0,0,0,0,0,0,nan
2495,0,0,0,1,0,1,0,0,0,0,nan
2496,1,0,1,0,1,0,0,0,1,0,nan
2497,1,0,0,0,1,0,0,1,1,0,nan
2498,1,0,1,0,0,0,0,0,0,0,nan
2499,0,0,0,0,0,1,0,0,0,0,nan
2500,1,0,1,0,0,0,0,0,0,0,nan
2501,1,0,0,0,1,0,0,0,0,1,nan
2502,1,0,0,1,1,0,0,1,0,0,nan
2503,1,0,0,0,1,0,0,0,0,1,nan
2504,1,0,1,0,1,0,0,1,1,0,nan
2505,0,0,0,1,0,0,0,0,0,0,nan
2506,1,0,0,0,1,0,0,0,1,0,nan
2507,1,0,0,0,1,0,0,0,1,1,nan
2508,1,0,0,0,1,0,0,1,1,0,nan
2509,1,0,0,0,1,0,0,1,0,0,nan
2510,1,0,1,0,1,0,0,1,1,0,nan
2511,1,0,1,0,1,0,0,1,0,0,nan
2512,0,1,0,1,0,0,0,0,0,0,nan
2513,1,0,0,1,0,0,0,0,0,0,nan
2514,1,0,0,0,0,0,0,0,0,0,nan
2515,0,0,0,1,0,0,0,0,0,0,nan
2516,1,0,0,0,0,0,0,0,0,0,nan
2517,1,0,0,0,0,0,1,0,0,0,text
2518,1,0,1,0,0,0,0,0,0,0,nan
2519,1,0,1,0,0,0,0,0,0,0,nan
2520,1,1,0,0,0,0,1,0,0,0,picture is very dark but assuming true 
2521,1,0,0,0,0,0,0,0,0,0,nan
2522,0,0,0,1,0,0,0,0,0,0,nan
2523,0,0,0,1,0,0,0,0,0,0,nan
2524,0,1,0,1,0,0,0,0,0,0,nan
2525,0,1,0,1,0,0,0,0,0,0,nan
2526,1,0,0,0,1,0,0,1,1,1,nan
2527,1,0,1,0,0,0,0,0,0,0,nan
2528,1,0,0,0,0,0,1,0,0,0,text
2529,1,0,0,0,0,0,0,0,0,0,nan
2530,0,0,0,1,0,0,0,0,0,0,nan
2531,1,0,0,1,0,0,1,0,0,0,text
2532,1,0,1,0,1,0,0,0,1,0,nan
2533,0,0,0,0,0,0,1,0,0,0,text
2534,1,0,0,0,0,0,0,0,0,0,nan
2535,1,0,0,0,0,0,1,0,0,0,text
2536,0,0,0,1,0,0,0,0,0,0,nan
2537,0,1,0,1,0,0,1,0,0,0,text
2538,1,0,0,0,0,0,0,0,0,0,nan
2539,1,0,0,0,1,0,0,0,1,0,nan
2540,1,0,1,0,1,0,0,1,1,0,nan
2541,1,0,1,0,0,0,0,0,0,0,nan
2542,0,0,0,0,0,1,0,0,0,0,caption is nonsense 
2543,1,0,0,0,0,0,0,0,0,0,nan
2544,0,0,0,0,0,0,1,0,0,0,text
2545,1,0,1,0,1,0,0,0,1,0,nan
2546,1,0,0,0,1,0,0,0,1,0,nan
2547,1,0,1,0,1,0,0,1,1,0,nan
2548,1,0,0,1,0,0,0,0,0,0,nan
2549,0,0,0,1,1,0,0,1,0,0,nan
2550,1,0,0,0,1,0,0,1,1,0,nan
2551,1,0,0,1,1,0,0,0,0,1,nan
2552,1,0,1,0,1,0,0,1,1,0,nan
2553,1,0,1,0,1,0,0,0,1,0,nan
2554,1,0,0,1,0,0,0,0,0,0,nan
2555,0,1,0,1,0,0,0,0,0,0,nan
2556,1,0,0,1,0,0,0,0,0,0,nan
2557,1,0,0,0,1,0,0,0,1,0,nan
2558,1,0,0,0,0,0,0,0,0,0,nan
2559,1,0,0,0,1,0,0,0,1,0,nan
2560,1,0,1,0,0,0,0,0,0,0,nan
2561,1,0,0,0,0,0,1,0,0,0,text
2562,1,0,0,1,1,0,0,0,1,0,nan
2563,1,0,0,0,1,0,0,0,1,1,nan
2564,1,0,0,0,0,0,0,0,0,0,nan
2565,1,0,0,0,1,0,0,1,1,0,nan
2566,1,0,1,0,1,0,0,0,0,1,nan
2567,1,0,1,0,1,0,0,1,1,0,nan
2568,1,0,0,1,0,0,1,0,0,0,text
2569,1,0,0,0,1,0,0,0,1,0,nan
2570,1,0,1,0,1,0,0,1,0,0,nan
2571,1,0,0,0,0,0,0,0,0,0,nan
2572,0,0,0,1,0,0,0,0,0,0,nan
2573,1,0,0,0,1,0,0,1,1,0,nan
2574,0,0,0,1,0,0,1,0,0,0,text
2575,0,0,0,0,0,0,1,0,0,0,text
2576,1,0,1,0,1,0,0,0,1,0,nan
2577,1,0,0,0,1,0,0,1,1,0,nan
2578,1,0,1,0,1,0,0,0,1,0,nan
2579,1,0,1,0,1,0,0,0,1,0,nan
2580,1,0,1,0,0,0,0,0,0,0,nan
2581,0,0,0,1,0,0,0,0,0,0,nan
2582,1,0,1,0,0,0,0,0,0,0,nan
2583,0,0,0,1,1,0,0,0,1,0,nan
2584,0,1,0,0,1,0,0,0,1,0,nan
2585,0,0,0,1,1,0,0,0,1,0,nan
2586,0,0,0,0,0,0,1,0,0,0,text
2587,0,0,0,0,0,1,0,0,1,0,caption doesn't quite make sense
2588,1,0,0,0,1,0,0,0,1,0,nan
2589,1,1,1,0,0,0,0,0,0,0,nan
2590,0,0,0,0,0,0,1,0,0,0,text
2591,1,0,1,0,0,0,0,0,0,0,nan
2592,1,0,0,1,0,0,0,0,0,0,nan
2593,1,0,0,1,1,0,0,0,1,0,nan
2594,1,0,0,0,1,0,0,0,0,1,nan
2595,1,0,0,0,1,0,0,0,1,0,nan
2596,1,0,0,0,0,0,0,0,0,0,nan
2597,1,0,1,0,1,0,0,0,1,0,nan
2598,1,0,1,0,1,0,0,1,1,0,nan
2599,1,0,1,0,1,0,0,0,1,0,nan
2600,1,0,0,0,0,0,1,0,0,0,text
2601,1,0,0,0,0,0,0,0,0,0,nan
2602,1,1,0,1,1,0,0,0,1,0,nan
2603,0,0,0,1,0,0,0,0,0,0,nan
2604,1,0,1,0,1,0,0,1,1,0,nan
2605,0,0,0,0,0,0,1,0,0,0,text
2606,1,0,1,0,0,0,0,0,0,0,nan
2607,0,0,0,0,0,1,0,0,0,0,nan
2608,1,0,0,0,1,0,0,1,1,0,nan
2609,1,0,0,0,0,0,0,0,0,0,nan
2610,0,0,0,1,0,0,0,0,0,0,nan
2611,1,0,1,0,0,0,0,0,0,0,nan
2612,0,0,0,1,0,0,0,0,0,0,nan
2613,1,0,1,0,0,0,0,0,0,0,nan
2614,0,0,0,1,0,0,0,0,0,0,nan
2615,1,0,1,0,1,0,0,1,1,0,nan
2616,1,0,0,0,0,0,0,0,0,0,nan
2617,1,0,0,0,0,0,0,0,0,0,nan
2618,1,0,0,0,0,0,0,0,0,0,nan
2619,0,0,1,0,1,0,1,0,1,0,"he's waving, not thumbs up"
2620,1,0,0,0,0,0,0,0,0,0,nan
2621,1,0,0,1,0,0,0,0,0,0,nan
2622,0,0,0,1,0,0,0,0,0,0,nan
2623,1,0,1,0,1,0,0,1,1,0,nan
2624,1,0,1,0,1,0,0,1,0,0,nan
2625,0,0,0,1,0,0,0,0,0,0,nan
2626,1,0,0,1,0,0,0,0,0,0,nan
2627,1,0,0,0,1,0,0,0,1,0,nan
2628,1,0,0,0,0,0,0,0,0,0,nan
2629,0,0,0,1,0,0,0,0,0,0,nan
2630,0,0,0,1,0,0,0,0,0,0,nan
2631,1,0,1,0,1,0,0,1,1,0,nan
2632,1,0,1,0,0,0,0,0,0,0,nan
2633,1,1,0,1,0,0,0,0,0,0,nan
2634,1,0,0,0,1,0,0,0,1,0,nan
2635,0,0,0,0,0,0,1,0,0,0,she's not performing any of the actions
2636,1,0,0,0,1,0,0,0,1,1,nan
2637,1,0,0,0,1,0,0,0,1,0,nan
2638,1,0,0,1,0,0,0,0,0,0,nan
2639,1,0,0,0,0,0,0,0,0,0,nan
2640,0,0,0,0,1,0,0,1,0,1,nan
2641,0,1,0,1,0,0,0,0,0,0,nan
2642,1,0,0,0,0,0,0,0,0,0,nan
2643,1,0,0,0,1,0,1,0,1,0,text but relevant
2644,1,0,0,0,1,0,0,1,0,0,nan
2645,1,0,0,0,1,0,0,1,0,0,nan
2646,1,0,1,0,1,0,0,0,1,0,nan
2647,1,0,0,0,0,0,0,0,0,0,nan
2648,1,0,0,0,1,0,0,0,1,1,nan
2649,1,0,0,0,1,0,0,0,1,0,nan
2650,0,0,0,1,0,0,0,0,0,0,nan
2651,1,0,0,0,0,0,1,0,0,0,text?
2652,1,0,1,0,1,0,0,1,1,0,nan
2653,1,0,0,0,1,0,0,0,1,0,nan
2654,1,0,0,0,0,0,0,0,0,0,nan
2655,1,1,0,1,0,0,0,0,0,0,nan
2656,1,0,0,1,0,0,0,0,0,0,nan
2657,1,0,1,0,1,0,0,0,1,0,nan
2658,1,0,0,0,0,0,0,0,0,0,nan
2659,1,0,1,0,0,0,0,0,0,0,nan
2660,1,0,0,0,1,0,0,1,0,0,nan
2661,1,0,0,0,0,0,0,0,0,0,nan
2662,1,0,1,0,1,0,0,0,1,0,nan
2663,0,1,0,0,1,0,0,0,0,1,nan
2664,0,1,0,0,1,0,0,0,1,0,nan
2665,1,0,1,0,1,0,0,0,1,0,nan
2666,1,0,0,1,1,0,0,0,1,0,nan
2667,1,0,0,0,0,0,0,0,0,0,nan
2668,1,0,0,0,1,0,0,0,0,1,nan
2669,1,0,0,0,0,0,0,0,0,0,nan
2670,1,1,0,0,1,0,0,0,1,0,nan
2671,1,0,1,0,1,0,0,0,1,0,nan
2672,0,1,0,1,0,0,1,0,0,0,text
2673,1,0,0,0,0,0,0,0,0,0,nan
2674,1,0,0,0,0,0,0,0,0,0,nan
2675,1,0,1,0,1,0,0,1,1,0,nan
2676,1,0,0,0,1,0,0,0,1,0,nan
2677,1,0,0,0,1,0,0,1,0,0,nan
2678,1,0,0,0,0,0,0,0,0,0,nan
2679,0,0,0,1,0,0,0,0,0,0,nan
2680,1,0,0,0,0,0,0,0,0,0,nan
2681,1,0,0,0,0,0,1,0,0,0,text
2682,1,0,1,0,0,0,0,0,0,0,nan
2683,1,0,0,0,0,0,0,0,0,0,nan
2684,1,0,1,0,0,0,0,0,0,0,nan
2685,1,0,0,0,1,0,0,1,1,0,nan
2686,0,0,0,1,0,0,0,0,0,0,nan
2687,1,0,0,0,0,0,0,0,0,0,nan
2688,1,0,0,0,1,0,0,0,0,1,nan
2689,1,0,1,0,0,0,0,0,0,0,nan
2690,0,0,0,1,0,0,0,0,0,0,nan
2691,1,0,0,0,1,0,0,1,0,0,nan
2692,1,0,0,0,0,0,0,0,0,0,nan
